# STATION: G3425
# STATION NAME: GW3425 SAN MARCOS
# LATITUDE: 29.89283
# LONGITUDE: -97.93133
# ELEVATION [ft]: 603.0
# STATE: TX
Station_ID, Date_Time, altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_24_hour_set_1,precip_accum_since_local_midnight_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,INHG,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,W/m**2,Inches,Inches,Fahrenheit,code,Fahrenheit,Fahrenheit,INHG,INHG
G3425,06/04/2023 02:18 CDT,29.91,72.0,80.0,4.0,90.0,5.99,0.0,0.0,0.0,,E,,65.46,29.26,29.89
G3425,06/04/2023 02:28 CDT,29.91,71.0,81.0,2.0,45.0,3.0,0.0,0.0,0.0,,NE,,64.85,29.26,29.89
G3425,06/04/2023 02:38 CDT,29.92,71.0,81.0,2.0,0.0,3.0,0.0,0.0,0.0,,N,,64.85,29.27,29.9
G3425,06/04/2023 02:48 CDT,29.91,71.0,81.0,1.0,315.0,1.0,0.0,0.0,0.0,,NW,,64.85,29.26,29.89
G3425,06/04/2023 02:58 CDT,29.9,71.0,82.0,2.0,270.0,3.0,0.0,0.0,0.0,,W,,65.2,29.25,29.88
G3425,06/04/2023 03:08 CDT,29.89,71.0,82.0,1.0,270.0,2.0,0.0,0.0,0.0,,W,,65.2,29.24,29.87
G3425,06/04/2023 03:18 CDT,29.88,71.0,84.0,0.0,,0.0,0.0,0.0,0.0,,,,65.9,29.23,29.86
G3425,06/04/2023 03:28 CDT,29.88,70.0,84.0,3.0,0.0,4.0,0.0,0.0,0.0,,N,,64.92,29.23,29.86
G3425,06/04/2023 03:38 CDT,29.86,70.0,86.0,1.0,135.0,1.0,0.0,0.0,0.0,,SE,,65.6,29.21,29.84
G3425,06/04/2023 03:48 CDT,29.84,70.0,88.0,2.0,90.0,3.0,0.0,0.0,0.0,,E,,66.26,29.2,29.82
G3425,06/04/2023 03:59 CDT,29.85,70.0,86.0,0.0,,2.0,0.0,0.0,0.0,,,,65.6,29.2,29.83
G3425,06/04/2023 04:08 CDT,29.85,70.0,86.0,3.0,0.0,4.0,0.0,0.0,0.0,,N,,65.6,29.2,29.83
G3425,06/04/2023 04:18 CDT,29.86,69.0,85.0,3.0,0.0,5.0,0.0,0.0,0.0,,N,,64.28,29.21,29.84
G3425,06/04/2023 04:30 CDT,29.85,69.0,86.0,3.0,0.0,4.0,0.0,0.0,0.0,,N,,64.61,29.2,29.83
G3425,06/04/2023 04:38 CDT,29.85,68.0,86.0,5.0,0.0,7.0,0.0,0.0,0.0,,N,,63.63,29.2,29.84
G3425,06/04/2023 04:48 CDT,29.86,68.0,86.0,0.0,,1.0,0.0,0.0,0.0,,,,63.63,29.21,29.85
G3425,06/04/2023 04:58 CDT,29.86,68.0,87.0,1.0,293.0,2.0,0.0,0.0,0.0,,WNW,,63.96,29.21,29.85
G3425,06/04/2023 05:08 CDT,29.86,68.0,87.0,2.0,293.0,2.0,0.0,0.0,0.0,,WNW,,63.96,29.21,29.85
G3425,06/04/2023 05:18 CDT,29.86,68.0,88.0,1.0,315.0,2.0,0.0,0.0,0.0,,NW,,64.29,29.21,29.85
G3425,06/04/2023 05:28 CDT,29.87,68.0,88.0,1.0,315.0,2.0,0.0,0.0,0.0,,NW,,64.29,29.22,29.86
G3425,06/04/2023 05:38 CDT,29.86,68.0,88.0,2.0,270.0,3.0,0.0,0.0,0.0,,W,,64.29,29.21,29.85
G3425,06/04/2023 05:48 CDT,29.88,68.0,88.0,1.0,45.0,2.0,0.0,0.0,0.0,,NE,,64.29,29.23,29.87
G3425,06/04/2023 05:58 CDT,29.87,68.0,88.0,2.0,225.0,3.0,0.0,0.0,0.0,,SW,,64.29,29.22,29.86
G3425,06/04/2023 06:08 CDT,29.88,68.0,88.0,4.0,225.0,5.0,0.0,0.0,0.0,,SW,,64.29,29.23,29.87
G3425,06/04/2023 06:18 CDT,29.9,69.0,88.0,0.0,,1.0,0.0,0.0,0.0,,,,65.28,29.25,29.88
G3425,06/04/2023 06:28 CDT,29.9,69.0,88.0,3.0,225.0,5.0,0.0,0.0,0.0,,SW,,65.28,29.25,29.88
G3425,06/04/2023 06:38 CDT,29.91,69.0,88.0,1.0,225.0,2.0,0.0,0.0,0.0,,SW,,65.28,29.26,29.89
G3425,06/04/2023 06:48 CDT,29.92,69.0,87.0,3.0,225.0,4.0,5.0,0.0,0.0,,SW,,64.95,29.27,29.9
G3425,06/04/2023 06:58 CDT,29.93,70.0,86.0,3.0,225.0,3.0,11.0,0.0,0.0,,SW,,65.6,29.28,29.91
G3425,06/04/2023 07:08 CDT,29.93,70.0,85.0,1.0,225.0,2.0,21.0,0.0,0.0,,SW,,65.26,29.28,29.91
G3425,06/04/2023 07:18 CDT,29.92,70.0,85.0,1.0,225.0,2.0,26.0,0.0,0.0,,SW,,65.26,29.27,29.9
G3425,06/04/2023 07:28 CDT,29.93,70.0,86.0,0.0,,0.0,37.0,0.0,0.0,,,,65.6,29.28,29.91
G3425,06/04/2023 07:38 CDT,29.93,70.0,86.0,0.0,,0.0,63.0,0.0,0.0,,,,65.6,29.28,29.91
G3425,06/04/2023 07:48 CDT,29.92,70.0,87.0,0.0,,0.0,82.0,0.0,0.0,,,,65.93,29.27,29.9
G3425,06/04/2023 07:58 CDT,29.92,71.0,86.0,0.0,,1.0,90.0,0.0,0.0,,,,66.58,29.27,29.9
G3425,06/04/2023 08:08 CDT,29.92,71.0,85.0,0.0,,0.0,90.0,0.0,0.0,,,,66.24,29.27,29.9
G3425,06/04/2023 08:18 CDT,29.91,71.0,83.0,3.0,23.0,5.0,100.0,0.0,0.0,,NNE,,65.55,29.26,29.89
G3425,06/04/2023 08:28 CDT,29.9,71.0,84.0,1.0,68.0,2.0,97.0,0.0,0.0,,ENE,,65.9,29.25,29.88
G3425,06/04/2023 08:38 CDT,29.91,71.0,82.0,3.0,0.0,5.0,98.0,0.0,0.0,,N,,65.2,29.26,29.89
G3425,06/04/2023 08:48 CDT,29.9,71.0,81.0,2.0,0.0,3.0,125.0,0.0,0.0,,N,,64.85,29.25,29.88
G3425,06/04/2023 08:58 CDT,29.9,72.0,81.0,1.0,23.0,2.0,121.0,0.0,0.0,,NNE,,65.82,29.25,29.88
G3425,06/04/2023 09:08 CDT,29.9,72.0,79.0,4.0,0.0,5.0,116.0,0.0,0.0,,N,,65.1,29.25,29.88
G3425,06/04/2023 09:18 CDT,29.91,72.0,79.0,3.0,0.0,4.0,130.0,0.0,0.0,,N,,65.1,29.26,29.89
G3425,06/04/2023 09:28 CDT,29.91,72.0,79.0,0.0,,0.0,208.0,0.0,0.0,,,,65.1,29.26,29.89
G3425,06/04/2023 09:38 CDT,29.92,73.0,77.0,0.0,,1.0,172.0,0.0,0.0,,,,65.33,29.27,29.9
G3425,06/04/2023 09:48 CDT,29.91,73.0,78.0,0.0,,0.0,271.0,0.0,0.0,,,,65.71,29.26,29.89
G3425,06/04/2023 09:58 CDT,29.92,74.0,75.0,1.0,0.0,2.0,243.0,0.0,0.0,,N,,65.54,29.27,29.9
G3425,06/04/2023 10:08 CDT,29.92,75.0,75.0,1.0,180.0,1.0,376.0,0.0,0.0,,S,,66.51,29.27,29.9
G3425,06/04/2023 10:18 CDT,29.92,75.0,73.0,2.0,0.0,3.0,285.0,0.0,0.0,,N,,65.73,29.27,29.9
G3425,06/04/2023 10:28 CDT,29.92,75.0,73.0,2.0,45.0,3.0,309.0,0.0,0.0,,NE,,65.73,29.27,29.9
G3425,06/04/2023 10:38 CDT,29.91,75.0,72.0,2.0,0.0,3.0,512.0,0.0,0.0,,N,,65.33,29.26,29.89
G3425,06/04/2023 10:48 CDT,29.91,76.0,72.0,2.0,315.0,2.0,501.0,0.0,0.0,,NW,,66.3,29.26,29.89
G3425,06/04/2023 10:58 CDT,29.92,77.0,71.0,1.0,68.0,2.0,445.0,0.0,0.0,,ENE,,66.85,29.27,29.9
G3425,06/04/2023 11:08 CDT,29.92,77.0,72.0,1.0,90.0,3.0,364.0,0.0,0.0,,E,,67.26,29.27,29.9
G3425,06/04/2023 11:18 CDT,29.92,77.0,71.0,2.0,90.0,3.0,322.0,0.0,0.0,,E,,66.85,29.27,29.9
G3425,06/04/2023 11:28 CDT,29.92,77.0,71.0,3.0,0.0,5.0,244.0,0.0,0.0,,N,,66.85,29.27,29.9
G3425,06/04/2023 11:38 CDT,29.92,77.0,72.0,2.0,23.0,2.0,179.0,0.0,0.0,,NNE,,67.26,29.27,29.9
G3425,06/04/2023 11:48 CDT,29.92,77.0,72.0,2.0,0.0,4.0,154.0,0.0,0.0,,N,,67.26,29.27,29.9
G3425,06/04/2023 11:58 CDT,29.92,76.0,70.0,2.0,0.0,4.0,139.0,0.0,0.0,,N,,65.48,29.27,29.9
G3425,06/04/2023 12:08 CDT,29.92,76.0,70.0,1.0,45.0,2.0,142.0,0.0,0.0,,NE,,65.48,29.27,29.9
G3425,06/04/2023 12:18 CDT,29.92,76.0,70.0,2.0,0.0,2.0,163.0,0.0,0.0,,N,,65.48,29.27,29.9
G3425,06/04/2023 12:28 CDT,29.92,76.0,70.0,2.0,23.0,3.0,190.0,0.0,0.0,,NNE,,65.48,29.27,29.9
G3425,06/04/2023 12:38 CDT,29.92,76.0,70.0,3.0,0.0,4.0,188.0,0.0,0.0,,N,,65.48,29.27,29.9
G3425,06/04/2023 12:48 CDT,29.93,77.0,70.0,2.0,0.0,3.0,134.0,0.0,0.0,,N,,66.44,29.28,29.91
G3425,06/04/2023 12:58 CDT,29.93,76.0,70.0,1.0,45.0,1.0,149.0,0.0,0.0,,NE,,65.48,29.28,29.91
G3425,06/04/2023 13:08 CDT,29.93,76.0,70.0,0.0,,0.0,141.0,0.0,0.0,,,,65.48,29.28,29.91
G3425,06/04/2023 13:18 CDT,29.93,76.0,71.0,2.0,23.0,3.0,174.0,0.0,0.0,,NNE,,65.89,29.28,29.91
G3425,06/04/2023 13:28 CDT,29.93,77.0,70.0,1.0,0.0,1.0,185.0,0.0,0.0,,N,,66.44,29.28,29.91
G3425,06/04/2023 13:38 CDT,29.92,77.0,70.0,1.0,23.0,1.0,183.0,0.0,0.0,,NNE,,66.44,29.27,29.9
G3425,06/04/2023 13:48 CDT,29.92,77.0,73.0,0.0,,0.0,272.0,0.0,0.0,,,,67.66,29.27,29.9
G3425,06/04/2023 13:58 CDT,29.92,77.0,70.0,1.0,338.0,2.0,323.0,0.0,0.0,,NNW,,66.44,29.27,29.9
G3425,06/04/2023 14:08 CDT,29.92,77.0,70.0,2.0,338.0,4.0,369.0,0.0,0.0,,NNW,,66.44,29.27,29.9
G3425,06/04/2023 14:18 CDT,29.92,77.0,70.0,1.0,90.0,1.0,404.0,0.0,0.0,,E,,66.44,29.27,29.9
G3425,06/04/2023 14:28 CDT,29.92,78.0,69.0,1.0,90.0,2.0,503.0,0.0,0.0,,E,,66.99,29.27,29.89
G3425,06/04/2023 14:38 CDT,29.91,79.0,68.0,1.0,113.0,2.0,487.0,0.0,0.0,,ESE,,67.52,29.26,29.88
G3425,06/04/2023 14:48 CDT,29.91,79.0,68.0,3.0,338.0,4.0,497.0,0.0,0.0,,NNW,,67.52,29.26,29.88
G3425,06/04/2023 14:58 CDT,29.91,79.0,63.0,4.0,23.0,5.99,533.0,0.0,0.0,,NNE,,65.31,29.26,29.88
G3425,06/04/2023 15:08 CDT,29.91,79.0,66.0,2.0,90.0,3.0,849.0,0.0,0.0,,E,,66.66,29.26,29.88
G3425,06/04/2023 15:18 CDT,29.9,80.0,65.0,4.0,0.0,5.99,865.0,0.0,0.0,,N,,67.17,29.25,29.87
G3425,06/04/2023 15:28 CDT,29.89,80.0,63.0,5.0,0.0,7.0,350.0,0.0,0.0,,N,,66.26,29.24,29.86
G3425,06/04/2023 15:38 CDT,29.9,80.0,64.0,5.99,0.0,8.0,796.0,0.0,0.0,,N,,66.72,29.25,29.87
G3425,06/04/2023 15:48 CDT,29.9,81.0,62.0,4.0,0.0,5.0,773.0,0.0,0.0,,N,83.35,66.75,29.25,29.87
G3425,06/04/2023 15:58 CDT,29.89,82.0,61.0,3.0,113.0,5.0,724.0,0.0,0.0,,ESE,84.61,67.22,29.24,29.86
G3425,06/04/2023 16:08 CDT,29.89,82.0,60.0,3.0,90.0,4.0,540.0,0.0,0.0,,E,84.43,66.75,29.24,29.86
G3425,06/04/2023 16:18 CDT,29.89,81.0,61.0,2.0,90.0,3.0,339.0,0.0,0.0,,E,83.21,66.28,29.24,29.86
G3425,06/04/2023 16:28 CDT,29.89,81.0,60.0,1.0,0.0,3.0,281.0,0.0,0.0,,N,83.06,65.8,29.24,29.86
G3425,06/04/2023 16:38 CDT,29.88,81.0,63.0,2.0,68.0,3.0,262.0,0.0,0.0,,ENE,83.5,67.21,29.23,29.85
G3425,06/04/2023 16:48 CDT,29.88,81.0,63.0,0.0,,1.0,264.0,0.0,0.0,,,83.5,67.21,29.23,29.85
G3425,06/04/2023 16:58 CDT,29.88,81.0,63.0,1.0,23.0,1.0,278.0,0.0,0.0,,NNE,83.5,67.21,29.23,29.85
G3425,06/04/2023 17:08 CDT,29.88,81.0,61.0,3.0,0.0,4.0,313.0,0.0,0.0,,N,83.21,66.28,29.23,29.85
G3425,06/04/2023 17:18 CDT,29.88,81.0,63.0,1.0,113.0,2.0,332.0,0.0,0.0,,ESE,83.5,67.21,29.23,29.85
G3425,06/04/2023 17:28 CDT,29.88,81.0,63.0,2.0,68.0,3.0,262.0,0.0,0.0,,ENE,83.5,67.21,29.23,29.85
G3425,06/04/2023 17:38 CDT,29.88,81.0,63.0,1.0,135.0,2.0,227.0,0.0,0.0,,SE,83.5,67.21,29.23,29.85
G3425,06/04/2023 17:48 CDT,29.87,80.0,64.0,2.0,135.0,3.0,197.0,0.0,0.0,,SE,,66.72,29.22,29.84
G3425,06/04/2023 17:58 CDT,29.88,80.0,65.0,2.0,158.0,3.0,178.0,0.0,0.0,,SSE,,67.17,29.23,29.85
G3425,06/04/2023 18:10 CDT,29.88,80.0,65.0,1.0,158.0,2.0,169.0,0.0,0.0,,SSE,,67.17,29.23,29.85
G3425,06/04/2023 18:18 CDT,29.87,80.0,65.0,0.0,,1.0,155.0,0.0,0.0,,,,67.17,29.22,29.84
G3425,06/04/2023 18:28 CDT,29.86,79.0,64.0,0.0,,1.0,141.0,0.0,0.0,,,,65.77,29.21,29.83
G3425,06/04/2023 18:38 CDT,29.86,79.0,66.0,0.0,,1.0,130.0,0.0,0.0,,,,66.66,29.21,29.83
G3425,06/04/2023 18:48 CDT,29.86,79.0,64.0,0.0,,2.0,120.0,0.0,0.0,,,,65.77,29.21,29.83
G3425,06/04/2023 18:58 CDT,29.86,79.0,64.0,0.0,,1.0,100.0,0.0,0.0,,,,65.77,29.21,29.83
G3425,06/04/2023 19:08 CDT,29.86,79.0,66.0,0.0,,0.0,77.0,0.0,0.0,,,,66.66,29.21,29.83
G3425,06/04/2023 19:18 CDT,29.86,79.0,66.0,0.0,,0.0,72.0,0.0,0.0,,,,66.66,29.21,29.83
G3425,06/04/2023 19:28 CDT,29.87,79.0,66.0,0.0,,0.0,56.0,0.0,0.0,,,,66.66,29.22,29.84
G3425,06/04/2023 19:38 CDT,29.87,78.0,66.0,0.0,,0.0,46.0,0.0,0.0,,,,65.7,29.22,29.84
G3425,06/04/2023 19:48 CDT,29.87,78.0,68.0,0.0,,0.0,40.0,0.0,0.0,,,,66.56,29.22,29.84
G3425,06/04/2023 19:58 CDT,29.87,78.0,69.0,0.0,,0.0,32.0,0.0,0.0,,,,66.99,29.22,29.84
G3425,06/04/2023 20:08 CDT,29.87,77.0,69.0,0.0,,0.0,25.0,0.0,0.0,,,,66.03,29.22,29.85
G3425,06/04/2023 20:18 CDT,29.88,77.0,69.0,0.0,,1.0,19.0,0.0,0.0,,,,66.03,29.23,29.86
G3425,06/04/2023 20:28 CDT,29.88,76.0,70.0,0.0,,0.0,11.0,0.0,0.0,,,,65.48,29.23,29.86
G3425,06/04/2023 20:38 CDT,29.88,76.0,70.0,0.0,,0.0,0.0,0.0,0.0,,,,65.48,29.23,29.86
G3425,06/04/2023 20:48 CDT,29.88,76.0,71.0,0.0,,0.0,0.0,0.0,0.0,,,,65.89,29.23,29.86
G3425,06/04/2023 20:58 CDT,29.88,75.0,72.0,0.0,,0.0,0.0,0.0,0.0,,,,65.33,29.23,29.86
G3425,06/04/2023 21:08 CDT,29.88,75.0,73.0,0.0,,0.0,0.0,0.0,0.0,,,,65.73,29.23,29.86
G3425,06/04/2023 21:18 CDT,29.88,74.0,74.0,0.0,,0.0,0.0,0.0,0.0,,,,65.16,29.23,29.86
G3425,06/04/2023 21:28 CDT,29.88,74.0,76.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.23,29.86
G3425,06/04/2023 21:38 CDT,29.88,73.0,77.0,0.0,,0.0,0.0,0.0,0.0,,,,65.33,29.23,29.86
G3425,06/04/2023 21:48 CDT,29.88,73.0,78.0,0.0,,0.0,0.0,0.0,0.0,,,,65.71,29.23,29.86
G3425,06/04/2023 21:58 CDT,29.89,73.0,79.0,0.0,,0.0,0.0,0.0,0.0,,,,66.08,29.24,29.87
G3425,06/04/2023 22:08 CDT,29.89,73.0,79.0,0.0,,1.0,0.0,0.0,0.0,,,,66.08,29.24,29.87
G3425,06/04/2023 22:18 CDT,29.9,73.0,79.0,0.0,,0.0,0.0,0.0,0.0,,,,66.08,29.25,29.88
G3425,06/04/2023 22:28 CDT,29.9,73.0,78.0,0.0,,0.0,0.0,0.0,0.0,,,,65.71,29.25,29.88
G3425,06/04/2023 22:38 CDT,29.91,73.0,79.0,0.0,,0.0,0.0,0.0,0.0,,,,66.08,29.26,29.89
G3425,06/04/2023 22:48 CDT,29.92,73.0,79.0,1.0,23.0,1.0,0.0,0.0,0.0,,NNE,,66.08,29.27,29.9
G3425,06/04/2023 22:58 CDT,29.92,73.0,79.0,0.0,,0.0,0.0,0.0,0.0,,,,66.08,29.27,29.9
G3425,06/04/2023 23:08 CDT,29.93,73.0,79.0,0.0,,0.0,0.0,0.0,0.0,,,,66.08,29.28,29.91
G3425,06/04/2023 23:18 CDT,29.93,73.0,80.0,0.0,,0.0,0.0,0.0,0.0,,,,66.44,29.28,29.91
G3425,06/04/2023 23:28 CDT,29.93,72.0,81.0,0.0,,0.0,0.0,0.0,0.0,,,,65.82,29.28,29.91
G3425,06/04/2023 23:38 CDT,29.93,72.0,82.0,0.0,,1.0,0.0,0.0,0.0,,,,66.18,29.28,29.91
G3425,06/04/2023 23:48 CDT,29.93,72.0,82.0,0.0,,0.0,0.0,0.0,0.0,,,,66.18,29.28,29.91
G3425,06/04/2023 23:58 CDT,29.93,72.0,81.0,2.0,338.0,4.0,0.0,0.0,0.0,,NNW,,65.82,29.28,29.91
G3425,06/05/2023 00:08 CDT,29.93,73.0,79.0,1.0,270.0,2.0,0.0,0.0,0.0,,W,,66.08,29.28,29.91
G3425,06/05/2023 00:18 CDT,29.94,74.0,78.0,2.0,248.0,3.0,0.0,0.0,0.0,,WSW,,66.68,29.29,29.92
G3425,06/05/2023 00:28 CDT,29.94,74.0,77.0,1.0,270.0,3.0,0.0,0.0,0.0,,W,,66.31,29.29,29.92
G3425,06/05/2023 00:38 CDT,29.94,74.0,78.0,2.0,68.0,2.0,0.0,0.0,0.0,,ENE,,66.68,29.29,29.92
G3425,06/05/2023 00:48 CDT,29.94,73.0,79.0,0.0,,0.0,0.0,0.0,0.0,,,,66.08,29.29,29.92
G3425,06/05/2023 00:58 CDT,29.93,73.0,80.0,0.0,,0.0,0.0,0.0,0.0,,,,66.44,29.28,29.91
G3425,06/05/2023 01:08 CDT,29.93,72.0,82.0,0.0,,0.0,0.0,0.0,0.0,,,,66.18,29.28,29.91
G3425,06/05/2023 01:18 CDT,29.93,72.0,82.0,2.0,225.0,3.0,0.0,0.0,0.0,,SW,,66.18,29.28,29.91
G3425,06/05/2023 01:28 CDT,29.93,73.0,80.0,0.0,,1.0,0.0,0.0,0.0,,,,66.44,29.28,29.91
G3425,06/05/2023 01:38 CDT,29.93,74.0,78.0,1.0,270.0,2.0,0.0,0.0,0.0,,W,,66.68,29.28,29.91
G3425,06/05/2023 01:48 CDT,29.93,74.0,78.0,1.0,248.0,2.0,0.0,0.0,0.0,,WSW,,66.68,29.28,29.91
G3425,06/05/2023 01:58 CDT,29.93,74.0,78.0,1.0,293.0,3.0,0.0,0.0,0.0,,WNW,,66.68,29.28,29.91
G3425,06/05/2023 02:08 CDT,29.93,73.0,80.0,2.0,225.0,3.0,0.0,0.0,0.0,,SW,,66.44,29.28,29.91
G3425,06/05/2023 02:18 CDT,29.93,73.0,82.0,3.0,270.0,7.0,0.0,0.0,0.0,,W,,67.16,29.28,29.91
G3425,06/05/2023 02:28 CDT,29.93,73.0,84.0,3.0,203.0,4.0,0.0,0.0,0.0,,SSW,,67.86,29.28,29.91
G3425,06/05/2023 02:38 CDT,29.92,72.0,83.0,5.0,203.0,5.99,0.0,0.0,0.0,,SSW,,66.53,29.27,29.9
G3425,06/05/2023 02:48 CDT,29.92,72.0,82.0,1.0,225.0,2.0,0.0,0.0,0.0,,SW,,66.18,29.27,29.9
G3425,06/05/2023 02:58 CDT,29.92,72.0,81.0,1.0,270.0,2.0,0.0,0.0,0.0,,W,,65.82,29.27,29.9
G3425,06/05/2023 03:08 CDT,29.91,72.0,81.0,2.0,248.0,3.0,0.0,0.0,0.0,,WSW,,65.82,29.26,29.89
G3425,06/05/2023 03:18 CDT,29.92,72.0,82.0,1.0,270.0,3.0,0.0,0.0,0.0,,W,,66.18,29.27,29.9
G3425,06/05/2023 03:28 CDT,29.92,71.0,83.0,2.0,0.0,3.0,0.0,0.0,0.0,,N,,65.55,29.27,29.9
G3425,06/05/2023 03:38 CDT,29.93,71.0,85.0,1.0,248.0,3.0,0.0,0.0,0.0,,WSW,,66.24,29.28,29.91
G3425,06/05/2023 03:48 CDT,29.92,71.0,86.0,1.0,0.0,1.0,0.0,0.0,0.0,,N,,66.58,29.27,29.9
G3425,06/05/2023 03:58 CDT,29.93,71.0,86.0,1.0,0.0,1.0,0.0,0.0,0.0,,N,,66.58,29.28,29.91
G3425,06/05/2023 04:08 CDT,29.93,71.0,87.0,1.0,45.0,1.0,0.0,0.0,0.0,,NE,,66.92,29.28,29.91
G3425,06/05/2023 04:18 CDT,29.93,71.0,88.0,0.0,,1.0,0.0,0.0,0.0,,,,67.25,29.28,29.91
G3425,06/05/2023 04:28 CDT,29.93,71.0,88.0,0.0,,0.0,0.0,0.0,0.0,,,,67.25,29.28,29.91
G3425,06/05/2023 04:38 CDT,29.93,70.0,88.0,1.0,68.0,1.0,0.0,0.0,0.0,,ENE,,66.26,29.28,29.91
G3425,06/05/2023 04:48 CDT,29.93,70.0,89.0,1.0,68.0,2.0,0.0,0.0,0.0,,ENE,,66.59,29.28,29.91
G3425,06/05/2023 04:58 CDT,29.93,70.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,66.59,29.28,29.91
G3425,06/05/2023 05:08 CDT,29.93,70.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,66.59,29.28,29.91
G3425,06/05/2023 05:18 CDT,29.93,70.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,66.91,29.28,29.91
G3425,06/05/2023 05:28 CDT,29.93,70.0,90.0,1.0,45.0,2.0,0.0,0.0,0.0,,NE,,66.91,29.28,29.91
G3425,06/05/2023 05:38 CDT,29.93,69.0,90.0,1.0,0.0,2.0,0.0,0.0,0.0,,N,,65.93,29.28,29.91
G3425,06/05/2023 05:48 CDT,29.93,69.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.28,29.91
G3425,06/05/2023 05:58 CDT,29.93,69.0,90.0,2.0,45.0,3.0,0.0,0.0,0.0,,NE,,65.93,29.28,29.91
G3425,06/05/2023 06:08 CDT,29.94,69.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.29,29.92
G3425,06/05/2023 06:18 CDT,29.94,69.0,90.0,2.0,0.0,4.0,0.0,0.0,0.0,,N,,65.93,29.29,29.92
G3425,06/05/2023 06:28 CDT,29.94,69.0,90.0,1.0,113.0,2.0,0.0,0.0,0.0,,ESE,,65.93,29.29,29.92
G3425,06/05/2023 06:38 CDT,29.95,69.0,89.0,2.0,23.0,2.0,0.0,0.0,0.0,,NNE,,65.6,29.3,29.93
G3425,06/05/2023 06:48 CDT,29.95,69.0,89.0,1.0,270.0,3.0,5.0,0.0,0.0,,W,,65.6,29.3,29.93
G3425,06/05/2023 06:58 CDT,29.96,69.0,90.0,1.0,23.0,2.0,9.0,0.0,0.0,,NNE,,65.93,29.31,29.94
G3425,06/05/2023 07:08 CDT,29.96,69.0,90.0,2.0,23.0,3.0,9.0,0.0,0.0,,NNE,,65.93,29.31,29.94
G3425,06/05/2023 07:18 CDT,29.96,69.0,90.0,1.0,45.0,1.0,12.0,0.0,0.0,,NE,,65.93,29.31,29.94
G3425,06/05/2023 07:28 CDT,29.96,69.0,90.0,0.0,,0.0,26.0,0.0,0.0,,,,65.93,29.31,29.94
G3425,06/05/2023 07:38 CDT,29.97,69.0,90.0,0.0,,1.0,32.0,0.0,0.0,,,,65.93,29.32,29.95
G3425,06/05/2023 07:48 CDT,29.97,69.0,90.0,1.0,23.0,1.0,35.0,0.0,0.0,,NNE,,65.93,29.32,29.95
G3425,06/05/2023 07:58 CDT,29.97,69.0,90.0,1.0,23.0,2.0,47.0,0.0,0.0,,NNE,,65.93,29.32,29.95
G3425,06/05/2023 08:08 CDT,29.97,69.0,90.0,2.0,23.0,3.0,69.0,0.0,0.0,,NNE,,65.93,29.32,29.95
G3425,06/05/2023 08:18 CDT,29.97,69.0,91.0,2.0,0.0,3.0,95.0,0.0,0.0,,N,,66.25,29.32,29.95
G3425,06/05/2023 08:28 CDT,29.98,69.0,91.0,1.0,270.0,3.0,105.0,0.0,0.0,,W,,66.25,29.33,29.96
G3425,06/05/2023 08:38 CDT,29.98,70.0,90.0,2.0,0.0,3.0,116.0,0.0,0.0,,N,,66.91,29.33,29.96
G3425,06/05/2023 08:48 CDT,29.98,70.0,91.0,0.0,,1.0,93.0,0.0,0.0,,,,67.24,29.33,29.96
G3425,06/05/2023 08:58 CDT,29.97,70.0,90.0,1.0,338.0,2.0,167.0,0.0,0.0,,NNW,,66.91,29.32,29.95
G3425,06/05/2023 09:08 CDT,29.98,71.0,90.0,0.0,,0.0,202.0,0.0,0.0,,,,67.9,29.33,29.96
G3425,06/05/2023 09:18 CDT,29.97,72.0,87.0,3.0,23.0,4.0,297.0,0.0,0.0,,NNE,,67.9,29.32,29.95
G3425,06/05/2023 09:28 CDT,29.98,72.0,85.0,1.0,248.0,2.0,246.0,0.0,0.0,,WSW,,67.22,29.33,29.96
G3425,06/05/2023 09:38 CDT,29.97,74.0,83.0,5.0,23.0,8.0,640.0,0.0,0.0,,NNE,,68.49,29.32,29.95
G3425,06/05/2023 09:48 CDT,29.97,76.0,81.0,3.0,0.0,4.0,636.0,0.0,0.0,,N,,69.73,29.32,29.95
G3425,06/05/2023 09:58 CDT,29.97,77.0,79.0,4.0,0.0,5.0,309.0,0.0,0.0,,N,,69.97,29.32,29.95
G3425,06/05/2023 10:08 CDT,29.97,76.0,81.0,4.0,0.0,5.0,236.0,0.0,0.0,,N,,69.73,29.32,29.95
G3425,06/05/2023 10:18 CDT,29.97,75.0,81.0,3.0,338.0,5.99,274.0,0.0,0.0,,NNW,,68.75,29.32,29.95
