agency_cd,site_no,datetime,tz_cd,141565_00060,141565_00060_cd
5s,15s,20d,6s,14n,10s
USGS,8170500,8/29/2022 12:45,CDT,91.5,A
USGS,8170500,8/29/2022 13:00,CDT,92.1,A
USGS,8170500,8/29/2022 13:15,CDT,91.5,A
USGS,8170500,8/29/2022 13:30,CDT,92.1,A
USGS,8170500,8/29/2022 13:45,CDT,92.1,A
USGS,8170500,8/29/2022 14:00,CDT,92.1,A
USGS,8170500,8/29/2022 14:15,CDT,92.1,A
USGS,8170500,8/29/2022 14:30,CDT,92.1,A
USGS,8170500,8/29/2022 14:45,CDT,91.5,A
USGS,8170500,8/29/2022 15:00,CDT,92.1,A
USGS,8170500,8/29/2022 15:15,CDT,91.5,A
USGS,8170500,8/29/2022 15:30,CDT,92.1,A
USGS,8170500,8/29/2022 15:45,CDT,91.5,A
USGS,8170500,8/29/2022 16:00,CDT,92.1,A
USGS,8170500,8/29/2022 16:15,CDT,92.1,A
USGS,8170500,8/29/2022 16:30,CDT,92.7,A
USGS,8170500,8/29/2022 16:45,CDT,89.2,A
USGS,8170500,8/29/2022 17:00,CDT,84.2,A
USGS,8170500,8/29/2022 17:15,CDT,81.7,A
USGS,8170500,8/29/2022 17:30,CDT,81,A
USGS,8170500,8/29/2022 17:45,CDT,81.7,A
USGS,8170500,8/29/2022 18:00,CDT,81.7,A
USGS,8170500,8/29/2022 18:15,CDT,82.3,A
USGS,8170500,8/29/2022 18:30,CDT,83.6,A
USGS,8170500,8/29/2022 18:45,CDT,83.6,A
USGS,8170500,8/29/2022 19:00,CDT,84.9,A
USGS,8170500,8/29/2022 19:15,CDT,85.5,A
USGS,8170500,8/29/2022 19:30,CDT,86.1,A
USGS,8170500,8/29/2022 19:45,CDT,86.1,A
USGS,8170500,8/29/2022 20:00,CDT,86.7,A
USGS,8170500,8/29/2022 20:15,CDT,86.7,A
USGS,8170500,8/29/2022 20:30,CDT,87.3,A
USGS,8170500,8/29/2022 20:45,CDT,87.3,A
USGS,8170500,8/29/2022 21:00,CDT,87.3,A
USGS,8170500,8/29/2022 21:15,CDT,87.3,A
USGS,8170500,8/29/2022 21:30,CDT,88,A
USGS,8170500,8/29/2022 21:45,CDT,87.3,A
USGS,8170500,8/29/2022 22:00,CDT,88,A
USGS,8170500,8/29/2022 22:15,CDT,88,A
USGS,8170500,8/29/2022 22:30,CDT,87.3,A
USGS,8170500,8/29/2022 22:45,CDT,88,A
USGS,8170500,8/29/2022 23:00,CDT,88,A
USGS,8170500,8/29/2022 23:15,CDT,88,A
USGS,8170500,8/29/2022 23:30,CDT,87.3,A
USGS,8170500,8/29/2022 23:45,CDT,87.3,A
USGS,8170500,8/30/2022 0:00,CDT,87.3,A
USGS,8170500,8/30/2022 0:15,CDT,87.3,A
USGS,8170500,8/30/2022 0:30,CDT,86.7,A
USGS,8170500,8/30/2022 0:45,CDT,86.7,A
USGS,8170500,8/30/2022 1:00,CDT,86.7,A
USGS,8170500,8/30/2022 1:15,CDT,87.3,A
USGS,8170500,8/30/2022 1:30,CDT,87.3,A
USGS,8170500,8/30/2022 1:45,CDT,87.3,A
USGS,8170500,8/30/2022 2:00,CDT,87.3,A
USGS,8170500,8/30/2022 2:15,CDT,86.7,A
USGS,8170500,8/30/2022 2:30,CDT,87.3,A
USGS,8170500,8/30/2022 2:45,CDT,87.3,A
USGS,8170500,8/30/2022 3:00,CDT,86.7,A
USGS,8170500,8/30/2022 3:15,CDT,86.7,A
USGS,8170500,8/30/2022 3:30,CDT,86.7,A
USGS,8170500,8/30/2022 3:45,CDT,87.4,A
USGS,8170500,8/30/2022 4:00,CDT,86.7,A
USGS,8170500,8/30/2022 4:15,CDT,86.7,A
USGS,8170500,8/30/2022 4:30,CDT,86.7,A
USGS,8170500,8/30/2022 4:45,CDT,86.7,A
USGS,8170500,8/30/2022 5:00,CDT,87.4,A
USGS,8170500,8/30/2022 5:15,CDT,87.4,A
USGS,8170500,8/30/2022 5:30,CDT,87.4,A
USGS,8170500,8/30/2022 5:45,CDT,87.4,A
USGS,8170500,8/30/2022 6:00,CDT,88,A
USGS,8170500,8/30/2022 6:15,CDT,88,A
USGS,8170500,8/30/2022 6:30,CDT,88,A
USGS,8170500,8/30/2022 6:45,CDT,88,A
USGS,8170500,8/30/2022 7:00,CDT,88.6,A
USGS,8170500,8/30/2022 7:15,CDT,88.6,A
USGS,8170500,8/30/2022 7:30,CDT,88.6,A
USGS,8170500,8/30/2022 7:45,CDT,88.6,A
USGS,8170500,8/30/2022 8:00,CDT,88.6,A
USGS,8170500,8/30/2022 8:15,CDT,88,A
USGS,8170500,8/30/2022 8:30,CDT,88.6,A
USGS,8170500,8/30/2022 8:45,CDT,88,A
USGS,8170500,8/30/2022 9:00,CDT,88,A
USGS,8170500,8/30/2022 9:15,CDT,87.4,A
USGS,8170500,8/30/2022 9:30,CDT,87.4,A
USGS,8170500,8/30/2022 9:45,CDT,86.7,A
USGS,8170500,8/30/2022 10:00,CDT,87.4,A
USGS,8170500,8/30/2022 10:15,CDT,87.4,A
USGS,8170500,8/30/2022 10:30,CDT,87.4,A
USGS,8170500,8/30/2022 10:45,CDT,88,A
USGS,8170500,8/30/2022 11:00,CDT,88,A
USGS,8170500,8/30/2022 11:15,CDT,89.8,A
USGS,8170500,8/30/2022 11:30,CDT,92.8,A
USGS,8170500,8/30/2022 11:45,CDT,93.9,A
USGS,8170500,8/30/2022 12:00,CDT,95.1,A
USGS,8170500,8/30/2022 12:15,CDT,104,A
USGS,8170500,8/30/2022 12:30,CDT,114,A
USGS,8170500,8/30/2022 12:45,CDT,134,A
USGS,8170500,8/30/2022 13:00,CDT,138,A
USGS,8170500,8/30/2022 13:15,CDT,131,A
USGS,8170500,8/30/2022 13:30,CDT,125,A
USGS,8170500,8/30/2022 13:45,CDT,122,A
USGS,8170500,8/30/2022 14:00,CDT,118,A
USGS,8170500,8/30/2022 14:15,CDT,115,A
USGS,8170500,8/30/2022 14:30,CDT,119,A
USGS,8170500,8/30/2022 14:45,CDT,117,A
USGS,8170500,8/30/2022 15:00,CDT,114,A
USGS,8170500,8/30/2022 15:15,CDT,110,A
USGS,8170500,8/30/2022 15:30,CDT,108,A
USGS,8170500,8/30/2022 15:45,CDT,106,A
USGS,8170500,8/30/2022 16:00,CDT,104,A
USGS,8170500,8/30/2022 16:15,CDT,103,A
USGS,8170500,8/30/2022 16:30,CDT,102,A
USGS,8170500,8/30/2022 16:45,CDT,101,A
USGS,8170500,8/30/2022 17:00,CDT,100,A
USGS,8170500,8/30/2022 17:15,CDT,99,A
USGS,8170500,8/30/2022 17:30,CDT,99,A
USGS,8170500,8/30/2022 17:45,CDT,97.9,A
USGS,8170500,8/30/2022 18:00,CDT,97.4,A
USGS,8170500,8/30/2022 18:15,CDT,96.8,A
USGS,8170500,8/30/2022 18:30,CDT,96.2,A
USGS,8170500,8/30/2022 18:45,CDT,95.7,A
USGS,8170500,8/30/2022 19:00,CDT,96.2,A
USGS,8170500,8/30/2022 19:15,CDT,95.1,A
USGS,8170500,8/30/2022 19:30,CDT,94.5,A
USGS,8170500,8/30/2022 19:45,CDT,93.9,A
USGS,8170500,8/30/2022 20:00,CDT,93.9,A
USGS,8170500,8/30/2022 20:15,CDT,93.4,A
USGS,8170500,8/30/2022 20:30,CDT,93.4,A
USGS,8170500,8/30/2022 20:45,CDT,92.8,A
USGS,8170500,8/30/2022 21:00,CDT,93.4,A
USGS,8170500,8/30/2022 21:15,CDT,92.8,A
USGS,8170500,8/30/2022 21:30,CDT,92.8,A
USGS,8170500,8/30/2022 21:45,CDT,92.8,A
USGS,8170500,8/30/2022 22:00,CDT,92.8,A
USGS,8170500,8/30/2022 22:15,CDT,92.8,A
USGS,8170500,8/30/2022 22:30,CDT,92.8,A
USGS,8170500,8/30/2022 22:45,CDT,92.8,A
USGS,8170500,8/30/2022 23:00,CDT,92.2,A
USGS,8170500,8/30/2022 23:15,CDT,92.8,A
USGS,8170500,8/30/2022 23:30,CDT,92.8,A
USGS,8170500,8/30/2022 23:45,CDT,92.2,A
USGS,8170500,8/31/2022 0:00,CDT,92.2,A
USGS,8170500,8/31/2022 0:15,CDT,92.2,A
USGS,8170500,8/31/2022 0:30,CDT,91.6,A
USGS,8170500,8/31/2022 0:45,CDT,91.6,A
USGS,8170500,8/31/2022 1:00,CDT,91,A
USGS,8170500,8/31/2022 1:15,CDT,91,A
USGS,8170500,8/31/2022 1:30,CDT,91,A
USGS,8170500,8/31/2022 1:45,CDT,91.6,A
USGS,8170500,8/31/2022 2:00,CDT,91.6,A
USGS,8170500,8/31/2022 2:15,CDT,91.6,A
USGS,8170500,8/31/2022 2:30,CDT,91.6,A
USGS,8170500,8/31/2022 2:45,CDT,91.6,A
USGS,8170500,8/31/2022 3:00,CDT,91.6,A
USGS,8170500,8/31/2022 3:15,CDT,91.6,A
USGS,8170500,8/31/2022 3:30,CDT,92.2,A
USGS,8170500,8/31/2022 3:45,CDT,92.2,A
USGS,8170500,8/31/2022 4:00,CDT,92.2,A
USGS,8170500,8/31/2022 4:15,CDT,92.2,A
USGS,8170500,8/31/2022 4:30,CDT,91.6,A
USGS,8170500,8/31/2022 4:45,CDT,92.2,A
USGS,8170500,8/31/2022 5:00,CDT,92.2,A
USGS,8170500,8/31/2022 5:15,CDT,92.2,A
USGS,8170500,8/31/2022 5:30,CDT,91.6,A
USGS,8170500,8/31/2022 5:45,CDT,91.6,A
USGS,8170500,8/31/2022 6:00,CDT,91.6,A
USGS,8170500,8/31/2022 6:15,CDT,91,A
USGS,8170500,8/31/2022 6:30,CDT,91.6,A
USGS,8170500,8/31/2022 6:45,CDT,90.4,A
USGS,8170500,8/31/2022 7:00,CDT,91,A
USGS,8170500,8/31/2022 7:15,CDT,90.4,A
USGS,8170500,8/31/2022 7:30,CDT,90.4,A
USGS,8170500,8/31/2022 7:45,CDT,90.4,A
USGS,8170500,8/31/2022 8:00,CDT,90.4,A
USGS,8170500,8/31/2022 8:15,CDT,91,A
USGS,8170500,8/31/2022 8:30,CDT,91,A
USGS,8170500,8/31/2022 8:45,CDT,91,A
USGS,8170500,8/31/2022 9:00,CDT,91,A
USGS,8170500,8/31/2022 9:15,CDT,91,A
USGS,8170500,8/31/2022 9:30,CDT,91,A
USGS,8170500,8/31/2022 9:45,CDT,91.6,A
USGS,8170500,8/31/2022 10:00,CDT,91.6,A
USGS,8170500,8/31/2022 10:15,CDT,91.6,A
USGS,8170500,8/31/2022 10:30,CDT,91.6,A
USGS,8170500,8/31/2022 10:45,CDT,91.6,A
USGS,8170500,8/31/2022 11:00,CDT,91.6,A
USGS,8170500,8/31/2022 11:15,CDT,91.6,A
USGS,8170500,8/31/2022 11:30,CDT,90.4,A
USGS,8170500,8/31/2022 11:45,CDT,90.4,A
USGS,8170500,8/31/2022 12:00,CDT,90.4,A
USGS,8170500,8/31/2022 12:15,CDT,90.4,A
USGS,8170500,8/31/2022 12:30,CDT,91,A
USGS,8170500,8/31/2022 12:45,CDT,91,A
USGS,8170500,8/31/2022 13:00,CDT,91.6,A
USGS,8170500,8/31/2022 13:15,CDT,91.6,A
USGS,8170500,8/31/2022 13:30,CDT,91,A
USGS,8170500,8/31/2022 13:45,CDT,91.6,A
USGS,8170500,8/31/2022 14:00,CDT,91.6,A
USGS,8170500,8/31/2022 14:15,CDT,91.6,A
USGS,8170500,8/31/2022 14:30,CDT,91.6,A
USGS,8170500,8/31/2022 14:45,CDT,89.2,A
USGS,8170500,8/31/2022 15:00,CDT,84.9,A
USGS,8170500,8/31/2022 15:15,CDT,83.7,A
USGS,8170500,8/31/2022 15:30,CDT,82.4,A
USGS,8170500,8/31/2022 15:45,CDT,79.1,A
USGS,8170500,8/31/2022 16:00,CDT,79.8,A
USGS,8170500,8/31/2022 16:15,CDT,80.4,A
USGS,8170500,8/31/2022 16:30,CDT,81.1,A
USGS,8170500,8/31/2022 16:45,CDT,82.4,A
USGS,8170500,8/31/2022 17:00,CDT,82.4,A
USGS,8170500,8/31/2022 17:15,CDT,83.7,A
USGS,8170500,8/31/2022 17:30,CDT,84.3,A
USGS,8170500,8/31/2022 17:45,CDT,84.3,A
USGS,8170500,8/31/2022 18:00,CDT,84.9,A
USGS,8170500,8/31/2022 18:15,CDT,89.2,A
USGS,8170500,8/31/2022 18:30,CDT,93.4,A
USGS,8170500,8/31/2022 18:45,CDT,94,A
USGS,8170500,8/31/2022 19:00,CDT,92.2,A
USGS,8170500,8/31/2022 19:15,CDT,90.4,A
USGS,8170500,8/31/2022 19:30,CDT,107,A
USGS,8170500,8/31/2022 19:45,CDT,163,A
USGS,8170500,8/31/2022 20:00,CDT,150,A
USGS,8170500,8/31/2022 20:15,CDT,133,A
USGS,8170500,8/31/2022 20:30,CDT,120,A
USGS,8170500,8/31/2022 20:45,CDT,111,A
USGS,8170500,8/31/2022 21:00,CDT,108,A
USGS,8170500,8/31/2022 21:15,CDT,105,A
USGS,8170500,8/31/2022 21:30,CDT,103,A
USGS,8170500,8/31/2022 21:45,CDT,101,A
USGS,8170500,8/31/2022 22:00,CDT,99.6,A
USGS,8170500,8/31/2022 22:15,CDT,98,A
USGS,8170500,8/31/2022 22:30,CDT,96.8,A
USGS,8170500,8/31/2022 22:45,CDT,95.7,A
USGS,8170500,8/31/2022 23:00,CDT,95.1,A
USGS,8170500,8/31/2022 23:15,CDT,94,A
USGS,8170500,8/31/2022 23:30,CDT,94,A
USGS,8170500,8/31/2022 23:45,CDT,92.8,A
USGS,8170500,9/1/2022 0:00,CDT,92.2,A
USGS,8170500,9/1/2022 0:15,CDT,91.6,A
USGS,8170500,9/1/2022 0:30,CDT,91.6,A
USGS,8170500,9/1/2022 0:45,CDT,91,A
USGS,8170500,9/1/2022 1:00,CDT,90.5,A
USGS,8170500,9/1/2022 1:15,CDT,89.9,A
USGS,8170500,9/1/2022 1:30,CDT,89.9,A
USGS,8170500,9/1/2022 1:45,CDT,89.3,A
USGS,8170500,9/1/2022 2:00,CDT,89.3,A
USGS,8170500,9/1/2022 2:15,CDT,89.3,A
USGS,8170500,9/1/2022 2:30,CDT,88.7,A
USGS,8170500,9/1/2022 2:45,CDT,88.7,A
USGS,8170500,9/1/2022 3:00,CDT,88.7,A
USGS,8170500,9/1/2022 3:15,CDT,88.7,A
USGS,8170500,9/1/2022 3:30,CDT,88.7,A
USGS,8170500,9/1/2022 3:45,CDT,88.7,A
USGS,8170500,9/1/2022 4:00,CDT,88,A
USGS,8170500,9/1/2022 4:15,CDT,88,A
USGS,8170500,9/1/2022 4:30,CDT,88,A
USGS,8170500,9/1/2022 4:45,CDT,88,A
USGS,8170500,9/1/2022 5:00,CDT,88,A
USGS,8170500,9/1/2022 5:15,CDT,88.7,A
USGS,8170500,9/1/2022 5:30,CDT,88,A
USGS,8170500,9/1/2022 5:45,CDT,88.7,A
USGS,8170500,9/1/2022 6:00,CDT,88,A
USGS,8170500,9/1/2022 6:15,CDT,88,A
USGS,8170500,9/1/2022 6:30,CDT,88,A
USGS,8170500,9/1/2022 6:45,CDT,88.1,A
USGS,8170500,9/1/2022 7:00,CDT,87.4,A
USGS,8170500,9/1/2022 7:15,CDT,88.1,A
USGS,8170500,9/1/2022 7:30,CDT,88.1,A
USGS,8170500,9/1/2022 7:45,CDT,87.4,A
USGS,8170500,9/1/2022 8:00,CDT,88.1,A
USGS,8170500,9/1/2022 8:15,CDT,87.4,A
USGS,8170500,9/1/2022 8:30,CDT,88.1,A
USGS,8170500,9/1/2022 8:45,CDT,88.1,A
USGS,8170500,9/1/2022 9:00,CDT,88.1,A
USGS,8170500,9/1/2022 9:15,CDT,88.1,A
USGS,8170500,9/1/2022 9:30,CDT,88.1,A
USGS,8170500,9/1/2022 9:45,CDT,88.1,A
USGS,8170500,9/1/2022 10:00,CDT,88.1,A
USGS,8170500,9/1/2022 10:15,CDT,88.7,A
USGS,8170500,9/1/2022 10:30,CDT,88.7,A
USGS,8170500,9/1/2022 10:45,CDT,88.1,A
USGS,8170500,9/1/2022 11:00,CDT,88.7,A
USGS,8170500,9/1/2022 11:15,CDT,88.1,A
USGS,8170500,9/1/2022 11:30,CDT,88.7,A
USGS,8170500,9/1/2022 11:45,CDT,88.7,A
USGS,8170500,9/1/2022 12:00,CDT,88.1,A
USGS,8170500,9/1/2022 12:15,CDT,88.1,A
USGS,8170500,9/1/2022 12:30,CDT,88.1,A
USGS,8170500,9/1/2022 12:45,CDT,88.1,A
USGS,8170500,9/1/2022 13:00,CDT,88.1,A
USGS,8170500,9/1/2022 13:15,CDT,88.1,A
USGS,8170500,9/1/2022 13:30,CDT,88.1,A
USGS,8170500,9/1/2022 13:45,CDT,88.1,A
USGS,8170500,9/1/2022 14:00,CDT,88.1,A
USGS,8170500,9/1/2022 14:15,CDT,88.1,A
USGS,8170500,9/1/2022 14:30,CDT,88.1,A
USGS,8170500,9/1/2022 14:45,CDT,88.1,A
USGS,8170500,9/1/2022 15:00,CDT,88.7,A
USGS,8170500,9/1/2022 15:15,CDT,88.7,A
USGS,8170500,9/1/2022 15:30,CDT,88.7,A
USGS,8170500,9/1/2022 15:45,CDT,88.1,A
USGS,8170500,9/1/2022 16:00,CDT,88.7,A
USGS,8170500,9/1/2022 16:15,CDT,101,A
USGS,8170500,9/1/2022 16:30,CDT,103,A
USGS,8170500,9/1/2022 16:45,CDT,102,A
USGS,8170500,9/1/2022 17:00,CDT,101,A
USGS,8170500,9/1/2022 17:15,CDT,100,A
USGS,8170500,9/1/2022 17:30,CDT,99.1,A
USGS,8170500,9/1/2022 17:45,CDT,98,A
USGS,8170500,9/1/2022 18:00,CDT,97.4,A
USGS,8170500,9/1/2022 18:15,CDT,97.4,A
USGS,8170500,9/1/2022 18:30,CDT,96.9,A
USGS,8170500,9/1/2022 18:45,CDT,96.3,A
USGS,8170500,9/1/2022 19:00,CDT,95.7,A
USGS,8170500,9/1/2022 19:15,CDT,95.7,A
USGS,8170500,9/1/2022 19:30,CDT,95.7,A
USGS,8170500,9/1/2022 19:45,CDT,95.7,A
USGS,8170500,9/1/2022 20:00,CDT,95.7,A
USGS,8170500,9/1/2022 20:15,CDT,95.7,A
USGS,8170500,9/1/2022 20:30,CDT,95.2,A
USGS,8170500,9/1/2022 20:45,CDT,94.6,A
USGS,8170500,9/1/2022 21:00,CDT,94.6,A
USGS,8170500,9/1/2022 21:15,CDT,94,A
USGS,8170500,9/1/2022 21:30,CDT,94,A
USGS,8170500,9/1/2022 21:45,CDT,94,A
USGS,8170500,9/1/2022 22:00,CDT,94,A
USGS,8170500,9/1/2022 22:15,CDT,94.6,A
USGS,8170500,9/1/2022 22:30,CDT,94,A
USGS,8170500,9/1/2022 22:45,CDT,94,A
USGS,8170500,9/1/2022 23:00,CDT,94,A
USGS,8170500,9/1/2022 23:15,CDT,93.4,A
USGS,8170500,9/1/2022 23:30,CDT,93.4,A
USGS,8170500,9/1/2022 23:45,CDT,93.4,A
USGS,8170500,9/2/2022 0:00,CDT,93.4,A
USGS,8170500,9/2/2022 0:15,CDT,92.9,A
USGS,8170500,9/2/2022 0:30,CDT,92.9,A
USGS,8170500,9/2/2022 0:45,CDT,92.9,A
USGS,8170500,9/2/2022 1:00,CDT,92.9,A
USGS,8170500,9/2/2022 1:15,CDT,92.9,A
USGS,8170500,9/2/2022 1:30,CDT,92.9,A
USGS,8170500,9/2/2022 1:45,CDT,92.3,A
USGS,8170500,9/2/2022 2:00,CDT,92.9,A
USGS,8170500,9/2/2022 2:15,CDT,92.9,A
USGS,8170500,9/2/2022 2:30,CDT,92.9,A
USGS,8170500,9/2/2022 2:45,CDT,92.9,A
USGS,8170500,9/2/2022 3:00,CDT,92.3,A
USGS,8170500,9/2/2022 3:15,CDT,92.9,A
USGS,8170500,9/2/2022 3:30,CDT,92.9,A
USGS,8170500,9/2/2022 3:45,CDT,92.9,A
USGS,8170500,9/2/2022 4:00,CDT,92.9,A
USGS,8170500,9/2/2022 4:15,CDT,92.9,A
USGS,8170500,9/2/2022 4:30,CDT,92.9,A
USGS,8170500,9/2/2022 4:45,CDT,92.9,A
USGS,8170500,9/2/2022 5:00,CDT,92.9,A
USGS,8170500,9/2/2022 5:15,CDT,92.9,A
USGS,8170500,9/2/2022 5:30,CDT,92.3,A
USGS,8170500,9/2/2022 5:45,CDT,92.9,A
USGS,8170500,9/2/2022 6:00,CDT,92.9,A
USGS,8170500,9/2/2022 6:15,CDT,92.9,A
USGS,8170500,9/2/2022 6:30,CDT,92.9,A
USGS,8170500,9/2/2022 6:45,CDT,92.9,A
USGS,8170500,9/2/2022 7:00,CDT,92.9,A
USGS,8170500,9/2/2022 7:15,CDT,92.9,A
USGS,8170500,9/2/2022 7:30,CDT,92.3,A
USGS,8170500,9/2/2022 7:45,CDT,92.9,A
USGS,8170500,9/2/2022 8:00,CDT,92.3,A
USGS,8170500,9/2/2022 8:15,CDT,92.3,A
USGS,8170500,9/2/2022 8:30,CDT,92.3,A
USGS,8170500,9/2/2022 8:45,CDT,92.9,A
USGS,8170500,9/2/2022 9:00,CDT,93.5,A
USGS,8170500,9/2/2022 9:15,CDT,92.9,A
USGS,8170500,9/2/2022 9:30,CDT,92.3,A
USGS,8170500,9/2/2022 9:45,CDT,92.9,A
USGS,8170500,9/2/2022 10:00,CDT,92.9,A
USGS,8170500,9/2/2022 10:15,CDT,92.3,A
USGS,8170500,9/2/2022 10:30,CDT,92.9,A
USGS,8170500,9/2/2022 10:45,CDT,91.7,A
USGS,8170500,9/2/2022 11:00,CDT,92.3,A
USGS,8170500,9/2/2022 11:15,CDT,92.3,A
USGS,8170500,9/2/2022 11:30,CDT,92.3,A
USGS,8170500,9/2/2022 11:45,CDT,92.9,A
USGS,8170500,9/2/2022 12:00,CDT,92.3,A
USGS,8170500,9/2/2022 12:15,CDT,92.9,A
USGS,8170500,9/2/2022 12:30,CDT,92.3,A
USGS,8170500,9/2/2022 12:45,CDT,92.9,A
USGS,8170500,9/2/2022 13:00,CDT,93.5,A
USGS,8170500,9/2/2022 13:15,CDT,93.5,A
USGS,8170500,9/2/2022 13:30,CDT,93.5,A
USGS,8170500,9/2/2022 13:45,CDT,93.5,A
USGS,8170500,9/2/2022 14:00,CDT,93.5,A
USGS,8170500,9/2/2022 14:15,CDT,94,A
USGS,8170500,9/2/2022 14:30,CDT,93.5,A
USGS,8170500,9/2/2022 14:45,CDT,92.9,A
USGS,8170500,9/2/2022 15:00,CDT,94,A
USGS,8170500,9/2/2022 15:15,CDT,93.5,A
USGS,8170500,9/2/2022 15:30,CDT,92.9,A
USGS,8170500,9/2/2022 15:45,CDT,92.9,A
USGS,8170500,9/2/2022 16:00,CDT,92.9,A
USGS,8170500,9/2/2022 16:15,CDT,92.9,A
USGS,8170500,9/2/2022 16:30,CDT,92.9,A
USGS,8170500,9/2/2022 16:45,CDT,92.9,A
USGS,8170500,9/2/2022 17:00,CDT,92.9,A
USGS,8170500,9/2/2022 17:15,CDT,92.3,A
USGS,8170500,9/2/2022 17:30,CDT,92.3,A
USGS,8170500,9/2/2022 17:45,CDT,92.3,A
USGS,8170500,9/2/2022 18:00,CDT,91.7,A
USGS,8170500,9/2/2022 18:15,CDT,92.3,A
USGS,8170500,9/2/2022 18:30,CDT,92.3,A
USGS,8170500,9/2/2022 18:45,CDT,92.9,A
USGS,8170500,9/2/2022 19:00,CDT,94.1,A
USGS,8170500,9/2/2022 19:15,CDT,92.9,A
USGS,8170500,9/2/2022 19:30,CDT,92.3,A
USGS,8170500,9/2/2022 19:45,CDT,92.9,A
USGS,8170500,9/2/2022 20:00,CDT,92.9,A
USGS,8170500,9/2/2022 20:15,CDT,92.3,A
USGS,8170500,9/2/2022 20:30,CDT,92.3,A
USGS,8170500,9/2/2022 20:45,CDT,92.3,A
USGS,8170500,9/2/2022 21:00,CDT,92.3,A
USGS,8170500,9/2/2022 21:15,CDT,92.3,A
USGS,8170500,9/2/2022 21:30,CDT,92.3,A
USGS,8170500,9/2/2022 21:45,CDT,91.7,A
USGS,8170500,9/2/2022 22:00,CDT,91.7,A
USGS,8170500,9/2/2022 22:15,CDT,91.7,A
USGS,8170500,9/2/2022 22:30,CDT,91.7,A
USGS,8170500,9/2/2022 22:45,CDT,91.7,A
USGS,8170500,9/2/2022 23:00,CDT,91.7,A
USGS,8170500,9/2/2022 23:15,CDT,91.7,A
USGS,8170500,9/2/2022 23:30,CDT,91.7,A
USGS,8170500,9/2/2022 23:45,CDT,92.3,A
USGS,8170500,9/3/2022 0:00,CDT,91.7,A
USGS,8170500,9/3/2022 0:15,CDT,91.1,A
USGS,8170500,9/3/2022 0:30,CDT,91.7,A
USGS,8170500,9/3/2022 0:45,CDT,91.1,A
USGS,8170500,9/3/2022 1:00,CDT,91.1,A
USGS,8170500,9/3/2022 1:15,CDT,90.5,A
USGS,8170500,9/3/2022 1:30,CDT,90.5,A
USGS,8170500,9/3/2022 1:45,CDT,90.5,A
USGS,8170500,9/3/2022 2:00,CDT,90.5,A
USGS,8170500,9/3/2022 2:15,CDT,90.5,A
USGS,8170500,9/3/2022 2:30,CDT,90.5,A
USGS,8170500,9/3/2022 2:45,CDT,90.5,A
USGS,8170500,9/3/2022 3:00,CDT,90.5,A
USGS,8170500,9/3/2022 3:15,CDT,90.5,A
USGS,8170500,9/3/2022 3:30,CDT,91.1,A
USGS,8170500,9/3/2022 3:45,CDT,91.1,A
USGS,8170500,9/3/2022 4:00,CDT,91.1,A
USGS,8170500,9/3/2022 4:15,CDT,91.7,A
USGS,8170500,9/3/2022 4:30,CDT,91.7,A
USGS,8170500,9/3/2022 4:45,CDT,91.7,A
USGS,8170500,9/3/2022 5:00,CDT,91.1,A
USGS,8170500,9/3/2022 5:15,CDT,91.1,A
USGS,8170500,9/3/2022 5:30,CDT,91.1,A
USGS,8170500,9/3/2022 5:45,CDT,91.1,A
USGS,8170500,9/3/2022 6:00,CDT,91.1,A
USGS,8170500,9/3/2022 6:15,CDT,91.1,A
USGS,8170500,9/3/2022 6:30,CDT,90.5,A
USGS,8170500,9/3/2022 6:45,CDT,91.1,A
USGS,8170500,9/3/2022 7:00,CDT,91.1,A
USGS,8170500,9/3/2022 7:15,CDT,91.7,A
USGS,8170500,9/3/2022 7:30,CDT,91.1,A
USGS,8170500,9/3/2022 7:45,CDT,91.7,A
USGS,8170500,9/3/2022 8:00,CDT,91.1,A
USGS,8170500,9/3/2022 8:15,CDT,91.1,A
USGS,8170500,9/3/2022 8:30,CDT,90.5,A
USGS,8170500,9/3/2022 8:45,CDT,90.5,A
USGS,8170500,9/3/2022 9:00,CDT,90.5,A
USGS,8170500,9/3/2022 9:15,CDT,90.5,A
USGS,8170500,9/3/2022 9:30,CDT,90.5,A
USGS,8170500,9/3/2022 9:45,CDT,91.1,A
USGS,8170500,9/3/2022 10:00,CDT,91.1,A
USGS,8170500,9/3/2022 10:15,CDT,91.7,A
USGS,8170500,9/3/2022 10:30,CDT,91.7,A
USGS,8170500,9/3/2022 10:45,CDT,91.1,A
USGS,8170500,9/3/2022 11:00,CDT,91.1,A
USGS,8170500,9/3/2022 11:15,CDT,91.7,A
USGS,8170500,9/3/2022 11:30,CDT,92.3,A
USGS,8170500,9/3/2022 11:45,CDT,91.7,A
USGS,8170500,9/3/2022 12:00,CDT,91.7,A
USGS,8170500,9/3/2022 12:15,CDT,92.3,A
USGS,8170500,9/3/2022 12:30,CDT,91.7,A
USGS,8170500,9/3/2022 12:45,CDT,92.9,A
USGS,8170500,9/3/2022 13:00,CDT,91.7,A
USGS,8170500,9/3/2022 13:15,CDT,91.7,A
USGS,8170500,9/3/2022 13:30,CDT,91.7,A
USGS,8170500,9/3/2022 13:45,CDT,91.7,A
USGS,8170500,9/3/2022 14:00,CDT,92.3,A
USGS,8170500,9/3/2022 14:15,CDT,92.3,A
